# Crystal, C-Axis (x), C-Axis (y), C-Axis (z), Size (m), Disl. dens. (1/m^2), Last recr. time (s), Size at last recr. (m)
312.000000,0.900237,-0.255619,-0.352465,0.001500,40000000000.000000,0.000000,0.001500
313.000000,0.066580,0.812433,0.579240,0.001500,40000000000.000000,0.000000,0.001500
314.000000,0.178983,0.075738,-0.980933,0.001500,40000000000.000000,0.000000,0.001500
315.000000,0.117521,0.895273,-0.429739,0.001500,40000000000.000000,0.000000,0.001500
316.000000,0.156124,-0.780499,-0.605349,0.001500,40000000000.000000,0.000000,0.001500
317.000000,0.438908,-0.098594,-0.893106,0.001500,40000000000.000000,0.000000,0.001500
318.000000,0.148411,0.925898,0.347399,0.001500,40000000000.000000,0.000000,0.001500
319.000000,0.238561,-0.210813,0.947970,0.001500,40000000000.000000,0.000000,0.001500
320.000000,0.409723,-0.142199,-0.901058,0.001500,40000000000.000000,0.000000,0.001500
321.000000,0.288096,0.691406,-0.662539,0.001500,40000000000.000000,0.000000,0.001500
322.000000,-0.355608,-0.337747,-0.871476,0.001500,40000000000.000000,0.000000,0.001500
323.000000,0.507618,-0.593805,-0.624275,0.001500,40000000000.000000,0.000000,0.001500
324.000000,-0.266188,0.687230,-0.675914,0.001500,40000000000.000000,0.000000,0.001500
325.000000,0.181855,0.340792,-0.922383,0.001500,40000000000.000000,0.000000,0.001500
326.000000,-0.149973,-0.914887,-0.374821,0.001500,40000000000.000000,0.000000,0.001500
327.000000,-0.671436,-0.403453,0.621610,0.001500,40000000000.000000,0.000000,0.001500
328.000000,-0.078445,0.022114,-0.996673,0.001500,40000000000.000000,0.000000,0.001500
329.000000,-0.554410,0.165521,0.815618,0.001500,40000000000.000000,0.000000,0.001500
330.000000,0.527083,0.484545,0.698140,0.001500,40000000000.000000,0.000000,0.001500
331.000000,0.506041,0.001772,-0.862507,0.001500,40000000000.000000,0.000000,0.001500
332.000000,0.509052,-0.349577,-0.786551,0.001500,40000000000.000000,0.000000,0.001500
333.000000,0.306982,0.475866,0.824205,0.001500,40000000000.000000,0.000000,0.001500
334.000000,0.355879,-0.516118,-0.779084,0.001500,40000000000.000000,0.000000,0.001500
335.000000,-0.873720,0.128899,-0.469040,0.001500,40000000000.000000,0.000000,0.001500
336.000000,-0.087837,0.199338,-0.975986,0.001500,40000000000.000000,0.000000,0.001500
337.000000,0.699532,0.714394,-0.017203,0.001500,40000000000.000000,0.000000,0.001500
338.000000,-0.466016,-0.879149,0.099631,0.001500,40000000000.000000,0.000000,0.001500
339.000000,0.800230,-0.472530,-0.369252,0.001500,40000000000.000000,0.000000,0.001500
340.000000,-0.089366,0.136156,-0.986649,0.001500,40000000000.000000,0.000000,0.001500
341.000000,0.234604,0.790821,0.565300,0.001500,40000000000.000000,0.000000,0.001500
342.000000,-0.599523,-0.303727,0.740488,0.001500,40000000000.000000,0.000000,0.001500
343.000000,-0.890927,-0.242359,-0.384073,0.001500,40000000000.000000,0.000000,0.001500
344.000000,-0.474008,0.460091,-0.750755,0.001500,40000000000.000000,0.000000,0.001500
345.000000,0.289009,0.173825,0.941413,0.001500,40000000000.000000,0.000000,0.001500
346.000000,-0.759137,0.421733,0.495835,0.001500,40000000000.000000,0.000000,0.001500
347.000000,-0.219983,-0.270332,0.937298,0.001500,40000000000.000000,0.000000,0.001500
348.000000,0.542036,0.548833,0.636380,0.001500,40000000000.000000,0.000000,0.001500
349.000000,-0.396191,-0.892851,0.214125,0.001500,40000000000.000000,0.000000,0.001500
350.000000,0.242339,-0.431786,0.868811,0.001500,40000000000.000000,0.000000,0.001500
351.000000,0.174692,-0.225176,0.958529,0.001500,40000000000.000000,0.000000,0.001500
352.000000,-0.779542,-0.574246,0.250112,0.001500,40000000000.000000,0.000000,0.001500
353.000000,0.234060,-0.674401,0.700285,0.001500,40000000000.000000,0.000000,0.001500
354.000000,-0.087739,-0.556948,0.825900,0.001500,40000000000.000000,0.000000,0.001500
355.000000,-0.301625,-0.952307,-0.046187,0.001500,40000000000.000000,0.000000,0.001500
356.000000,0.147513,-0.060184,0.987227,0.001500,40000000000.000000,0.000000,0.001500
357.000000,0.191575,0.473957,-0.859456,0.001500,40000000000.000000,0.000000,0.001500
358.000000,0.465977,-0.320342,0.824771,0.001500,40000000000.000000,0.000000,0.001500
359.000000,0.839058,-0.437852,0.322904,0.001500,40000000000.000000,0.000000,0.001500
360.000000,-0.107755,-0.673507,-0.731285,0.001500,40000000000.000000,0.000000,0.001500
361.000000,-0.697470,0.705473,-0.125869,0.001500,40000000000.000000,0.000000,0.001500
362.000000,-0.203037,-0.655282,0.727586,0.001500,40000000000.000000,0.000000,0.001500
363.000000,0.252744,0.567733,-0.783453,0.001500,40000000000.000000,0.000000,0.001500
364.000000,0.229702,-0.090832,-0.969013,0.001500,40000000000.000000,0.000000,0.001500
365.000000,0.057778,0.408253,0.911039,0.001500,40000000000.000000,0.000000,0.001500
366.000000,-0.145467,-0.107700,0.983484,0.001500,40000000000.000000,0.000000,0.001500
367.000000,0.926998,0.156561,0.340827,0.001500,40000000000.000000,0.000000,0.001500
368.000000,0.057012,-0.290942,0.955040,0.001500,40000000000.000000,0.000000,0.001500
369.000000,-0.129968,0.408474,0.903470,0.001500,40000000000.000000,0.000000,0.001500
370.000000,-0.219863,0.285924,0.932688,0.001500,40000000000.000000,0.000000,0.001500
371.000000,0.363201,0.505625,0.782578,0.001500,40000000000.000000,0.000000,0.001500
372.000000,-0.552335,0.193040,0.810963,0.001500,40000000000.000000,0.000000,0.001500
373.000000,0.519714,-0.725978,-0.450391,0.001500,40000000000.000000,0.000000,0.001500
374.000000,0.734902,-0.518955,0.436582,0.001500,40000000000.000000,0.000000,0.001500
375.000000,-0.614871,0.319583,-0.720972,0.001500,40000000000.000000,0.000000,0.001500
376.000000,-0.030980,0.224479,-0.973986,0.001500,40000000000.000000,0.000000,0.001500
377.000000,-0.181731,-0.626456,-0.757975,0.001500,40000000000.000000,0.000000,0.001500
378.000000,-0.143353,-0.297967,0.943751,0.001500,40000000000.000000,0.000000,0.001500
379.000000,0.076271,-0.434245,-0.897560,0.001500,40000000000.000000,0.000000,0.001500
380.000000,-0.671805,0.517303,0.530166,0.001500,40000000000.000000,0.000000,0.001500
381.000000,0.562989,0.089584,-0.821595,0.001500,40000000000.000000,0.000000,0.001500
382.000000,0.569878,-0.148131,-0.808267,0.001500,40000000000.000000,0.000000,0.001500
383.000000,-0.782289,0.134577,0.608204,0.001500,40000000000.000000,0.000000,0.001500
384.000000,0.194497,-0.171917,-0.965720,0.001500,40000000000.000000,0.000000,0.001500
385.000000,0.345805,-0.379994,-0.857918,0.001500,40000000000.000000,0.000000,0.001500
386.000000,0.554769,-0.658686,-0.508295,0.001500,40000000000.000000,0.000000,0.001500
387.000000,-0.530055,0.504592,0.681490,0.001500,40000000000.000000,0.000000,0.001500
388.000000,-0.626694,0.619624,-0.472569,0.001500,40000000000.000000,0.000000,0.001500
389.000000,-0.091448,-0.081186,-0.992495,0.001500,40000000000.000000,0.000000,0.001500
390.000000,-0.422873,-0.697570,0.578425,0.001500,40000000000.000000,0.000000,0.001500
391.000000,-0.174201,0.610631,0.772518,0.001500,40000000000.000000,0.000000,0.001500
392.000000,0.018307,0.013920,0.999736,0.001500,40000000000.000000,0.000000,0.001500
393.000000,0.353449,0.047067,-0.934269,0.001500,40000000000.000000,0.000000,0.001500
394.000000,0.514155,0.694634,-0.503119,0.001500,40000000000.000000,0.000000,0.001500
395.000000,-0.292706,0.511839,-0.807678,0.001500,40000000000.000000,0.000000,0.001500
396.000000,0.639844,0.137986,-0.756015,0.001500,40000000000.000000,0.000000,0.001500
397.000000,-0.095451,-0.876109,-0.472569,0.001500,40000000000.000000,0.000000,0.001500
398.000000,-0.501623,0.187202,0.844589,0.001500,40000000000.000000,0.000000,0.001500
399.000000,-0.400874,0.274898,-0.873917,0.001500,40000000000.000000,0.000000,0.001500
400.000000,0.595497,0.390612,-0.702001,0.001500,40000000000.000000,0.000000,0.001500
401.000000,0.394208,-0.722395,-0.568107,0.001500,40000000000.000000,0.000000,0.001500
402.000000,0.796869,-0.392487,-0.459297,0.001500,40000000000.000000,0.000000,0.001500
403.000000,0.189422,-0.385124,-0.903216,0.001500,40000000000.000000,0.000000,0.001500
404.000000,0.427465,0.389431,-0.815854,0.001500,40000000000.000000,0.000000,0.001500
405.000000,0.335144,0.611453,-0.716801,0.001500,40000000000.000000,0.000000,0.001500
406.000000,0.254136,-0.886197,0.387388,0.001500,40000000000.000000,0.000000,0.001500
407.000000,-0.039592,0.037549,-0.998510,0.001500,40000000000.000000,0.000000,0.001500
408.000000,0.678717,-0.544589,-0.492712,0.001500,40000000000.000000,0.000000,0.001500
409.000000,-0.575287,-0.600516,0.555360,0.001500,40000000000.000000,0.000000,0.001500
410.000000,0.009325,0.534490,0.845124,0.001500,40000000000.000000,0.000000,0.001500
411.000000,0.324151,-0.704847,0.630965,0.001500,40000000000.000000,0.000000,0.001500
412.000000,-0.633063,-0.194904,0.749162,0.001500,40000000000.000000,0.000000,0.001500
413.000000,0.082881,0.270262,-0.959213,0.001500,40000000000.000000,0.000000,0.001500
414.000000,0.258093,-0.293562,-0.920440,0.001500,40000000000.000000,0.000000,0.001500
415.000000,0.021555,0.122387,-0.992248,0.001500,40000000000.000000,0.000000,0.001500
416.000000,-0.203407,-0.150143,-0.967514,0.001500,40000000000.000000,0.000000,0.001500
417.000000,0.009623,0.428176,-0.903644,0.001500,40000000000.000000,0.000000,0.001500
418.000000,0.407454,-0.284378,0.867819,0.001500,40000000000.000000,0.000000,0.001500
419.000000,-0.305486,-0.355680,0.883272,0.001500,40000000000.000000,0.000000,0.001500
420.000000,0.508789,0.651142,-0.563159,0.001500,40000000000.000000,0.000000,0.001500
421.000000,0.058891,0.579345,-0.812952,0.001500,40000000000.000000,0.000000,0.001500
422.000000,0.069205,-0.307832,0.948920,0.001500,40000000000.000000,0.000000,0.001500
423.000000,0.443321,-0.466367,0.765486,0.001500,40000000000.000000,0.000000,0.001500
424.000000,-0.111051,-0.039078,0.993046,0.001500,40000000000.000000,0.000000,0.001500
425.000000,0.498493,-0.372929,0.782578,0.001500,40000000000.000000,0.000000,0.001500
426.000000,0.626365,-0.210804,0.750485,0.001500,40000000000.000000,0.000000,0.001500
427.000000,-0.106984,0.334253,-0.936392,0.001500,40000000000.000000,0.000000,0.001500
428.000000,-0.855746,0.002713,0.517388,0.001500,40000000000.000000,0.000000,0.001500
429.000000,-0.176668,0.139422,0.974346,0.001500,40000000000.000000,0.000000,0.001500
430.000000,0.782761,-0.259501,-0.565635,0.001500,40000000000.000000,0.000000,0.001500
431.000000,0.497796,-0.198508,-0.844271,0.001500,40000000000.000000,0.000000,0.001500
432.000000,-0.035301,-0.340131,0.939715,0.001500,40000000000.000000,0.000000,0.001500
433.000000,-0.071702,0.098332,0.992567,0.001500,40000000000.000000,0.000000,0.001500
434.000000,-0.450513,0.723890,0.522514,0.001500,40000000000.000000,0.000000,0.001500
435.000000,0.224686,-0.899616,0.374443,0.001500,40000000000.000000,0.000000,0.001500
436.000000,0.256532,-0.896040,0.362358,0.001500,40000000000.000000,0.000000,0.001500
437.000000,-0.587199,0.791396,0.169967,0.001500,40000000000.000000,0.000000,0.001500
438.000000,-0.498580,0.852299,0.158130,0.001500,40000000000.000000,0.000000,0.001500
439.000000,-0.808320,0.545941,-0.220380,0.001500,40000000000.000000,0.000000,0.001500
440.000000,-0.919938,-0.361144,-0.152605,0.001500,40000000000.000000,0.000000,0.001500
441.000000,-0.300182,-0.953195,-0.036196,0.001500,40000000000.000000,0.000000,0.001500
442.000000,0.277962,-0.530006,-0.801144,0.001500,40000000000.000000,0.000000,0.001500
443.000000,-0.706907,0.147909,0.691668,0.001500,40000000000.000000,0.000000,0.001500
444.000000,0.408790,0.883139,-0.230123,0.001500,40000000000.000000,0.000000,0.001500
445.000000,0.931779,-0.155540,-0.328017,0.001500,40000000000.000000,0.000000,0.001500
446.000000,-0.009702,0.571965,0.820220,0.001500,40000000000.000000,0.000000,0.001500
447.000000,-0.946182,0.204905,-0.250507,0.001500,40000000000.000000,0.000000,0.001500
448.000000,0.575477,0.129885,0.807438,0.001500,40000000000.000000,0.000000,0.001500
449.000000,0.650758,0.725405,-0.224280,0.001500,40000000000.000000,0.000000,0.001500
450.000000,0.270629,0.150819,0.950796,0.001500,40000000000.000000,0.000000,0.001500
451.000000,0.098786,-0.444348,-0.890391,0.001500,40000000000.000000,0.000000,0.001500
452.000000,0.246841,0.525096,0.814459,0.001500,40000000000.000000,0.000000,0.001500
453.000000,-0.290746,0.561909,0.774419,0.001500,40000000000.000000,0.000000,0.001500
454.000000,-0.247242,0.841637,0.480124,0.001500,40000000000.000000,0.000000,0.001500
455.000000,0.571422,0.433678,0.696707,0.001500,40000000000.000000,0.000000,0.001500
456.000000,0.609147,-0.231136,-0.758627,0.001500,40000000000.000000,0.000000,0.001500
457.000000,0.208494,0.743985,0.634836,0.001500,40000000000.000000,0.000000,0.001500
458.000000,-0.356055,0.164406,0.919889,0.001500,40000000000.000000,0.000000,0.001500
459.000000,0.526730,0.172827,-0.832278,0.001500,40000000000.000000,0.000000,0.001500
460.000000,-0.295071,-0.586309,0.754437,0.001500,40000000000.000000,0.000000,0.001500
461.000000,0.767727,0.640519,-0.018203,0.001500,40000000000.000000,0.000000,0.001500
462.000000,-0.210429,0.092654,0.973208,0.001500,40000000000.000000,0.000000,0.001500
463.000000,0.441519,-0.749291,-0.493582,0.001500,40000000000.000000,0.000000,0.001500
464.000000,0.729207,0.507579,0.458935,0.001500,40000000000.000000,0.000000,0.001500
465.000000,0.161772,-0.736354,0.656973,0.001500,40000000000.000000,0.000000,0.001500
466.000000,-0.649661,0.458212,0.606615,0.001500,40000000000.000000,0.000000,0.001500
467.000000,-0.187047,-0.242903,-0.951847,0.001500,40000000000.000000,0.000000,0.001500
468.000000,-0.759067,-0.633676,0.149237,0.001500,40000000000.000000,0.000000,0.001500
469.000000,0.009959,0.000907,0.999950,0.001500,40000000000.000000,0.000000,0.001500
470.000000,-0.597511,-0.355216,-0.718890,0.001500,40000000000.000000,0.000000,0.001500
471.000000,-0.798989,0.430057,0.420319,0.001500,40000000000.000000,0.000000,0.001500
472.000000,0.168873,0.038128,0.984900,0.001500,40000000000.000000,0.000000,0.001500
473.000000,-0.457247,-0.713150,-0.531359,0.001500,40000000000.000000,0.000000,0.001500
474.000000,0.172402,-0.946638,0.272313,0.001500,40000000000.000000,0.000000,0.001500
475.000000,0.410207,0.824147,-0.390527,0.001500,40000000000.000000,0.000000,0.001500
476.000000,0.771270,-0.423459,-0.475211,0.001500,40000000000.000000,0.000000,0.001500
477.000000,-0.451832,0.866981,0.210216,0.001500,40000000000.000000,0.000000,0.001500
478.000000,-0.051627,0.251843,0.966390,0.001500,40000000000.000000,0.000000,0.001500
479.000000,-0.209343,-0.673327,-0.709088,0.001500,40000000000.000000,0.000000,0.001500
480.000000,0.620706,-0.251021,-0.742774,0.001500,40000000000.000000,0.000000,0.001500
481.000000,0.441860,-0.801926,0.402088,0.001500,40000000000.000000,0.000000,0.001500
482.000000,-0.252438,0.073333,0.964830,0.001500,40000000000.000000,0.000000,0.001500
483.000000,-0.219228,0.147825,-0.964410,0.001500,40000000000.000000,0.000000,0.001500
484.000000,0.420896,-0.029773,-0.906620,0.001500,40000000000.000000,0.000000,0.001500
485.000000,-0.092961,0.507050,-0.856889,0.001500,40000000000.000000,0.000000,0.001500
486.000000,-0.300162,0.924838,0.233617,0.001500,40000000000.000000,0.000000,0.001500
487.000000,-0.373560,0.164812,-0.912847,0.001500,40000000000.000000,0.000000,0.001500
488.000000,-0.434588,0.172623,-0.883931,0.001500,40000000000.000000,0.000000,0.001500
489.000000,-0.823242,0.107804,-0.557361,0.001500,40000000000.000000,0.000000,0.001500
490.000000,0.370529,0.928263,-0.032198,0.001500,40000000000.000000,0.000000,0.001500
491.000000,-0.323999,0.005333,0.946042,0.001500,40000000000.000000,0.000000,0.001500
492.000000,0.607504,-0.590731,0.531014,0.001500,40000000000.000000,0.000000,0.001500
493.000000,0.230748,0.574833,0.785062,0.001500,40000000000.000000,0.000000,0.001500
494.000000,0.454825,0.018380,-0.890391,0.001500,40000000000.000000,0.000000,0.001500
495.000000,0.179133,0.833383,-0.522861,0.001500,40000000000.000000,0.000000,0.001500
496.000000,-0.660324,-0.182171,-0.728551,0.001500,40000000000.000000,0.000000,0.001500
497.000000,-0.478340,-0.088348,0.873719,0.001500,40000000000.000000,0.000000,0.001500
498.000000,0.006584,-0.260468,-0.965460,0.001500,40000000000.000000,0.000000,0.001500
499.000000,-0.559109,-0.716778,0.416686,0.001500,40000000000.000000,0.000000,0.001500
500.000000,-0.366582,-0.811621,-0.454850,0.001500,40000000000.000000,0.000000,0.001500
501.000000,-0.134438,-0.551453,-0.823302,0.001500,40000000000.000000,0.000000,0.001500
502.000000,-0.757350,0.096082,-0.645902,0.001500,40000000000.000000,0.000000,0.001500
503.000000,-0.001695,0.007818,0.999968,0.001500,40000000000.000000,0.000000,0.001500
504.000000,0.736579,0.676241,-0.012203,0.001500,40000000000.000000,0.000000,0.001500
505.000000,-0.132764,-0.030258,-0.990686,0.001500,40000000000.000000,0.000000,0.001500
506.000000,-0.090730,-0.027676,0.995491,0.001500,40000000000.000000,0.000000,0.001500
507.000000,0.103108,-0.209853,0.972281,0.001500,40000000000.000000,0.000000,0.001500
508.000000,-0.137148,-0.358550,0.923381,0.001500,40000000000.000000,0.000000,0.001500
509.000000,-0.235049,-0.871824,-0.429739,0.001500,40000000000.000000,0.000000,0.001500
510.000000,0.100780,0.227007,0.968665,0.001500,40000000000.000000,0.000000,0.001500
511.000000,-0.408273,0.846847,0.340827,0.001500,40000000000.000000,0.000000,0.001500
512.000000,0.440029,0.710854,0.548690,0.001500,40000000000.000000,0.000000,0.001500
513.000000,-0.037963,-0.742733,-0.668510,0.001500,40000000000.000000,0.000000,0.001500
514.000000,-0.774966,-0.345327,0.529318,0.001500,40000000000.000000,0.000000,0.001500
515.000000,-0.026574,-0.781631,0.623175,0.001500,40000000000.000000,0.000000,0.001500
516.000000,-0.183051,0.756880,-0.627395,0.001500,40000000000.000000,0.000000,0.001500
517.000000,0.774833,0.519690,-0.359940,0.001500,40000000000.000000,0.000000,0.001500
518.000000,-0.553320,-0.313106,0.771882,0.001500,40000000000.000000,0.000000,0.001500
519.000000,0.746511,0.442727,0.496703,0.001500,40000000000.000000,0.000000,0.001500
520.000000,0.089663,-0.566637,0.819075,0.001500,40000000000.000000,0.000000,0.001500
521.000000,-0.159770,-0.648215,0.744507,0.001500,40000000000.000000,0.000000,0.001500
522.000000,0.475789,0.063028,-0.877298,0.001500,40000000000.000000,0.000000,0.001500
523.000000,0.237025,0.916936,0.321011,0.001500,40000000000.000000,0.000000,0.001500
524.000000,-0.358778,-0.731047,-0.580387,0.001500,40000000000.000000,0.000000,0.001500
525.000000,-0.946741,0.287155,-0.145683,0.001500,40000000000.000000,0.000000,0.001500
526.000000,-0.292953,0.012493,-0.956045,0.001500,40000000000.000000,0.000000,0.001500
527.000000,-0.479499,0.637144,0.603431,0.001500,40000000000.000000,0.000000,0.001500
528.000000,-0.644383,-0.546155,0.535244,0.001500,40000000000.000000,0.000000,0.001500
